arm,noise_level,psnr
arm_r_ft_j,low,35.3181
arm_r_ft_j,low,35.6062
arm_r_ft_j,low,36.062
arm_r_ft_j,low,36.4028
arm_r_ft_j,low,36.7821
arm_r_ft_j,low,35.5189
arm_r_ft_j,low,35.5678
arm_r_ft_j,low,36.2908
arm_r_ft_j,low,34.7579
arm_r_ft_j,low,34.2398
arm_r_ft_j,low,34.1131
arm_r_ft_j,low,33.8779
arm_r_ft_j,low,35.5089
arm_r_ft_j,low,37.4557
arm_r_ft_j,low,37.0487
arm_r_ft_j,low,36.5136
arm_r_ft_j,low,37.3675
arm_r_ft_j,low,36.3403
arm_r_ft_j,low,35.1655
arm_r_ft_j,low,34.7101
arm_r_ft_j,low,35.8927
arm_r_ft_j,low,36.7387
arm_r_ft_j,low,35.706
arm_r_ft_j,low,36.5944
arm_r_ft_j,low,36.5408
arm_r_ft_j,low,34.8805
arm_r_ft_j,low,35.2034
arm_r_ft_j,low,35.6525
arm_r_ft_j,low,37.9889
arm_r_ft_j,low,36.134
arm_r_ft_j,low,36.4988
arm_r_ft_j,low,35.1674
arm_r_ft_j,low,36.4674
arm_r_ft_j,low,36.0785
arm_r_ft_j,low,35.0265
arm_r_ft_j,low,37.3062
arm_r_ft_j,low,35.3609
arm_r_ft_j,low,36.6768
arm_r_ft_j,low,34.6823
arm_r_ft_j,low,36.0837
arm_r_ft_j,low,34.5356
arm_r_ft_j,low,35.3046
arm_r_ft_j,low,36.2632
arm_r_ft_j,low,36.6678
arm_r_ft_j,low,35.0989
arm_r_ft_j,low,36.3527
arm_r_ft_j,low,36.3673
arm_r_ft_j,low,35.4285
arm_r_ft_j,low,35.8696
arm_r_ft_j,low,36.6254
arm_r_ft_j,low,35.975
arm_r_ft_j,low,34.5688
arm_r_ft_j,low,35.1497
arm_r_ft_j,low,36.1661
arm_r_ft_j,low,36.4558
arm_r_ft_j,low,34.5614
arm_r_ft_j,low,35.0495
arm_r_ft_j,low,35.7908
arm_r_ft_j,low,35.5796
arm_r_ft_j,low,35.0639
arm_r_ft_j,low,36.1124
arm_r_ft_j,low,35.9696
arm_r_ft_j,low,37.9155
arm_r_ft_j,low,36.6399
arm_r_ft_j,low,36.3622
arm_r_ft_j,low,36.467
arm_r_ft_j,low,36.704
arm_r_ft_j,low,36.3432
arm_r_ft_j,low,35.0948
arm_r_ft_j,low,35.9411
arm_r_ft_j,low,34.8936
arm_r_ft_j,low,34.9776
arm_r_ft_j,low,36.1601
arm_r_ft_j,low,35.7033
arm_r_ft_j,low,35.7056
arm_r_ft_j,low,35.1777
arm_r_ft_j,low,35.8496
arm_r_ft_j,low,37.0424
arm_r_ft_j,low,36.1475
arm_r_ft_j,low,35.6815
arm_r_ft_j,low,35.4862
arm_r_ft_j,low,36.4152
arm_r_ft_j,low,34.7955
arm_r_ft_j,low,35.0203
arm_r_ft_j,low,36.093
arm_r_ft_j,low,34.2771
arm_r_ft_j,low,37.0398
arm_r_ft_j,low,35.8757
arm_r_ft_j,low,35.2029
arm_r_ft_j,low,34.754
arm_r_ft_j,low,34.9104
arm_r_ft_j,low,36.2982
arm_r_ft_j,low,35.5106
arm_r_ft_j,low,35.6192
arm_r_ft_j,low,34.6817
arm_r_ft_j,low,34.368
arm_r_ft_j,low,36.1114
arm_r_ft_j,low,37.3587
arm_r_ft_j,low,35.2049
arm_r_ft_j,low,34.9431
arm_r_ft_j,low,36.3584
arm_r_ft_j,low,35.9531
arm_r_ft_j,low,36.3266
arm_r_ft_j,low,37.209
arm_r_ft_j,low,36.4215
arm_r_ft_j,low,36.4221
arm_r_ft_j,low,36.6205
arm_r_ft_j,low,37.6175
arm_r_ft_j,low,37.5755
arm_r_ft_j,low,37.5307
arm_r_ft_j,low,35.6469
arm_r_ft_j,low,35.6262
arm_r_ft_j,low,33.4076
arm_r_ft_j,low,35.3323
arm_r_ft_j,low,35.4231
arm_r_ft_j,low,35.8039
arm_r_ft_j,low,35.1908
arm_r_ft_j,low,36.7459
arm_r_ft_j,low,36.599
arm_r_ft_j,low,36.501
arm_r_ft_j,low,34.7936
arm_r_ft_j,low,35.5459
arm_r_ft_j,low,34.3264
arm_r_ft_j,low,34.3043
arm_r_ft_j,low,36.4057
arm_r_ft_j,low,36.8937
arm_r_ft_j,low,35.6304
arm_r_ft_j,low,35.9456
arm_r_ft_j,low,36.469
arm_r_ft_j,low,34.8836
arm_r_ft_j,low,36.8226
arm_r_ft_j,low,36.5667
arm_r_ft_j,low,36.1457
arm_r_ft_j,low,34.4245
arm_r_ft_j,low,37.0546
arm_r_ft_j,low,38.2999
arm_r_ft_j,low,35.0389
arm_r_ft_j,low,35.3741
arm_r_ft_j,low,35.4498
arm_r_ft_j,low,35.9816
arm_r_ft_j,low,36.0477
arm_r_ft_j,low,36.8125
arm_r_ft_j,low,35.1806
arm_r_ft_j,low,35.8974
arm_r_ft_j,low,35.6862
arm_r_ft_j,low,35.2087
arm_r_ft_j,low,36.2836
arm_r_ft_j,low,35.5101
arm_r_ft_j,low,37.1937
arm_r_ft_j,low,36.989
arm_r_ft_j,low,36.5445
arm_r_ft_j,low,35.6472
arm_r_ft_j,low,35.1292
arm_r_ft_j,low,34.9092
arm_r_ft_j,low,36.3862
arm_r_ft_j,low,37.187
arm_r_ft_j,low,37.1685
arm_r_ft_j,low,35.6371
arm_r_ft_j,low,35.0062
arm_r_ft_j,low,35.0402
arm_r_ft_j,low,36.9352
arm_r_ft_j,low,35.367
arm_r_ft_j,low,36.0638
arm_r_ft_j,low,37.4848
arm_r_ft_j,low,36.4471
arm_r_ft_j,low,35.7373
arm_r_ft_j,low,35.0796
arm_r_ft_j,low,36.7004
arm_r_ft_j,low,34.581
arm_r_ft_j,low,36.6859
arm_r_ft_j,low,35.4676
arm_r_ft_j,low,37.165
arm_r_ft_j,low,35.7516
arm_r_ft_j,low,35.4208
arm_r_ft_j,low,35.611
arm_r_ft_j,low,36.924
arm_r_ft_j,low,36.6083
arm_r_ft_j,low,37.564
arm_r_ft_j,low,35.6204
arm_r_ft_j,low,37.7134
arm_r_ft_j,low,37.0778
arm_r_ft_j,low,37.4821
arm_r_ft_j,low,37.3311
arm_r_ft_j,low,37.4583
arm_r_ft_j,low,36.7052
arm_r_ft_j,low,37.6236
arm_r_ft_j,low,36.6338
arm_r_ft_j,low,35.4076
arm_r_ft_j,low,36.4544
arm_r_ft_j,low,36.9349
arm_r_ft_j,low,36.5519
arm_r_ft_j,low,38.1228
arm_r_ft_j,low,38.2975
arm_r_ft_j,low,37.8629
arm_r_ft_j,low,35.5963
arm_r_ft_j,low,38.1083
arm_r_ft_j,low,37.1379
arm_r_ft_j,low,35.8875
arm_r_ft_j,low,36.3359
arm_r_ft_j,low,35.8057
arm_r_ft_j,low,36.7441
arm_r_ft_j,low,36.7424
arm_r_ft_j,low,36.9997
arm_r_ft_j,low,37.1514
arm_r_ft_j,low,35.0781
arm_r_ft_j,low,38.5486
arm_r_ft_j,low,38.1737
arm_r_ft_j,low,38.4546
arm_r_ft_j,low,38.1289
arm_r_ft_j,low,38.128
arm_r_ft_j,low,36.2155
arm_r_ft_j,low,37.4901
arm_r_ft_j,low,37.3068
arm_r_ft_j,low,38.0379
arm_r_ft_j,low,37.5278
arm_r_ft_j,low,38.2311
arm_r_ft_j,low,38.3124
arm_r_ft_j,low,36.151
arm_r_ft_j,low,35.5615
arm_r_ft_j,low,34.957
arm_r_ft_j,low,36.6553
arm_r_ft_j,low,36.7902
arm_r_ft_j,low,37.0424
arm_r_ft_j,low,37.6829
arm_r_ft_j,low,36.9745
arm_r_ft_j,low,35.9254
arm_r_ft_j,low,37.3192
arm_r_ft_j,low,35.3524
arm_r_ft_j,low,38.3615
arm_r_ft_j,low,36.4863
arm_r_ft_j,low,35.8737
arm_r_ft_j,low,37.7877
arm_r_ft_j,low,36.6595
arm_r_ft_j,low,37.9145
arm_r_ft_j,low,36.6093
arm_r_ft_j,low,36.1062
arm_r_ft_j,low,38.0955
arm_r_ft_j,low,37.1842
arm_r_ft_j,low,36.6302
arm_r_ft_j,low,37.478
arm_r_ft_j,low,37.0186
arm_r_ft_j,low,34.8576
arm_r_ft_j,low,34.9735
arm_r_ft_j,low,35.1703
arm_r_ft_j,low,34.6708
arm_r_ft_j,low,36.7457
arm_r_ft_j,low,35.9998
arm_r_ft_j,low,37.598
arm_r_ft_j,low,37.8334
arm_r_ft_j,low,36.4725
arm_r_ft_j,low,36.4272
arm_r_ft_j,low,36.1902
arm_r_ft_j,low,36.5265
arm_r_ft_j,low,35.0638
arm_r_ft_j,low,36.041
arm_r_ft_j,low,35.612
arm_r_ft_j,low,37.0148
arm_r_ft_j,low,36.0344
arm_r_ft_j,low,38.3675
arm_r_ft_j,low,37.8513
arm_r_ft_j,low,38.1541
arm_r_ft_j,low,37.4042
arm_r_ft_j,low,37.5365
arm_r_ft_j,low,37.9044
arm_r_ft_j,low,35.1176
arm_r_ft_j,low,36.3654
arm_r_ft_j,low,36.0671
arm_r_ft_j,low,35.6434
arm_r_ft_j,low,34.8416
arm_r_ft_j,low,36.2071
arm_r_ft_j,low,37.6231
arm_r_ft_j,low,37.2599
arm_r_ft_j,low,36.8566
arm_r_ft_j,low,38.5657
arm_r_ft_j,low,37.8107
arm_r_ft_j,low,38.4099
arm_r_ft_j,low,38.4335
arm_r_ft_j,low,38.8702
arm_r_ft_j,low,35.5762
arm_r_ft_j,low,37.7972
arm_r_ft_j,low,36.9547
arm_r_ft_j,low,37.8062
arm_r_ft_j,low,36.326
arm_r_ft_j,low,37.6359
arm_r_ft_j,low,37.354
arm_r_ft_j,low,37.0798
arm_r_ft_j,low,37.7277
arm_r_ft_j,low,38.1221
arm_r_ft_j,low,36.8898
arm_r_ft_j,low,36.0654
arm_r_ft_j,low,37.4807
arm_r_ft_j,low,36.857
arm_r_ft_j,low,38.2246
arm_r_ft_j,low,38.3257
arm_r_ft_j,low,35.6317
arm_r_ft_j,low,37.8503
arm_r_ft_j,low,37.0389
arm_r_ft_j,low,38.7329
arm_r_ft_j,low,37.439
arm_r_ft_j,low,37.5074
arm_r_ft_j,low,37.7734
arm_r_ft_j,low,37.5193
arm_r_ft_j,low,36.521
arm_r_ft_j,low,37.6129
arm_r_ft_j,low,38.0768
arm_r_ft_j,low,37.7641
arm_r_ft_j,low,36.3247
arm_r_ft_j,low,38.5473
arm_r_ft_j,low,35.2906
arm_r_ft_j,low,37.7927
arm_r_ft_j,low,36.3458
arm_r_ft_j,low,36.9444
arm_r_ft_j,low,35.9444
arm_r_ft_j,low,34.819
arm_r_ft_j,low,37.3685
arm_r_ft_j,low,36.3472
arm_r_ft_j,low,37.2306
arm_r_ft_j,low,36.4356
arm_r_ft_j,low,37.4355
arm_r_ft_j,low,35.8944
arm_r_ft_j,low,37.0742
arm_r_ft_j,low,36.1771
arm_r_ft_j,low,36.9215
arm_r_ft_j,low,37.4926
arm_r_ft_j,low,34.9951
arm_r_ft_j,low,36.541
arm_r_ft_j,low,35.465
arm_r_ft_j,low,34.964
arm_r_ft_j,low,34.7455
arm_r_ft_j,low,37.7413
arm_r_ft_j,low,38.2368
arm_r_ft_j,low,35.9246
arm_r_ft_j,low,34.8381
arm_r_ft_j,low,36.9821
arm_r_ft_j,low,35.266
arm_r_ft_j,low,37.4575
arm_r_ft_j,low,37.494
arm_r_ft_j,low,37.7232
arm_r_ft_j,low,37.3355
arm_r_ft_j,low,35.3019
arm_r_ft_j,low,38.409
arm_r_ft_j,low,37.6194
arm_r_ft_j,low,35.7435
arm_r_ft_j,low,36.5691
arm_r_ft_j,low,34.9206
arm_r_ft_j,low,37.6364
arm_r_ft_j,low,37.0779
arm_r_ft_j,low,36.9971
arm_r_ft_j,low,36.0277
arm_r_ft_j,low,39.1793
arm_r_ft_j,low,36.4256
arm_r_ft_j,low,36.813
arm_r_ft_j,low,35.8894
arm_r_ft_j,low,34.8294
arm_r_ft_j,low,36.5398
arm_r_ft_j,low,37.3894
arm_r_ft_j,low,35.0103
arm_r_ft_j,low,38.0355
arm_r_ft_j,low,37.1708
arm_r_ft_j,low,38.7926
arm_r_ft_j,low,37.1682
arm_r_ft_j,low,37.8193
arm_r_ft_j,low,37.0809
arm_r_ft_j,low,37.561
arm_r_ft_j,low,36.7905
arm_r_ft_j,low,36.4236
arm_r_ft_j,low,37.336
arm_r_ft_j,low,37.2642
arm_r_ft_j,low,37.8107
arm_r_ft_j,low,39.3142
arm_r_ft_j,low,38.6758
arm_r_ft_j,low,37.8492
arm_r_ft_j,low,35.6869
arm_r_ft_j,low,38.1953
arm_r_ft_j,low,38.5277
arm_r_ft_j,low,37.9092
arm_r_ft_j,low,36.4785
arm_r_ft_j,low,37.0936
arm_r_ft_j,low,36.3078
arm_r_ft_j,low,35.6765
arm_r_ft_j,low,38.5857
arm_r_ft_j,low,35.8849
arm_r_ft_j,low,37.0212
arm_r_ft_j,low,36.0372
arm_r_ft_j,low,35.5724
arm_r_ft_j,low,37.8561
arm_r_ft_j,low,37.7773
arm_r_ft_j,low,36.7701
arm_r_ft_j,low,37.2512
arm_r_ft_j,low,37.1762
arm_r_ft_j,low,38.1887
arm_r_ft_j,low,37.6776
arm_r_ft_j,low,35.9423
arm_r_ft_j,low,36.1728
arm_r_ft_j,low,35.125
arm_r_ft_j,low,35.9612
arm_r_ft_j,low,38.2494
arm_r_ft_j,low,36.4816
arm_r_ft_j,low,37.7669
arm_r_ft_j,low,34.5588
arm_r_ft_j,low,37.5608
arm_r_ft_j,low,38.3017
arm_r_ft_j,low,39.0961
arm_r_ft_j,low,36.9147
arm_r_ft_j,low,37.1897
arm_r_ft_j,low,35.6859
arm_r_ft_j,low,37.9845
arm_r_ft_j,low,36.6262
arm_r_ft_j,low,37.6335
arm_r_ft_j,low,36.6095
arm_r_ft_j,low,36.9567
arm_r_ft_j,low,37.2715
arm_r_ft_j,low,38.1803
arm_r_ft_j,low,36.9221
arm_r_ft_j,low,36.0252
arm_r_ft_j,low,36.4091
arm_r_ft_j,low,34.8433
arm_r_ft_j,low,36.2392
arm_r_ft_j,low,34.7581
arm_r_ft_j,low,36.2778
arm_r_ft_j,low,36.4828
arm_r_ft_j,low,36.6151
arm_r_ft_j,low,37.076
arm_r_ft_j,low,38.4324
arm_r_ft_j,low,36.6748
arm_r_ft_j,low,35.4282
arm_r_ft_j,low,37.3236
arm_r_ft_j,low,36.7394
arm_r_ft_j,low,37.0543
arm_r_ft_j,low,37.5419
arm_r_ft_j,low,37.1011
arm_r_ft_j,low,36.4823
arm_r_ft_j,low,37.2998
arm_r_ft_j,low,36.6372
arm_r_ft_j,low,36.4387
arm_r_ft_j,low,36.0779
arm_r_ft_j,low,36.803
arm_r_ft_j,low,36.8332
arm_r_ft_j,low,35.8302
arm_r_ft_j,low,37.064
arm_r_ft_j,low,36.7297
arm_r_ft_j,low,37.3757
arm_r_ft_j,low,37.4091
arm_r_ft_j,low,36.2324
arm_r_ft_j,low,35.6764
arm_r_ft_j,low,36.5646
arm_r_ft_j,low,36.2431
arm_r_ft_j,low,36.2144
arm_r_ft_j,low,37.527
arm_r_ft_j,low,36.2597
arm_r_ft_j,low,35.3014
arm_r_ft_j,low,37.8834
arm_r_ft_j,low,35.8311
arm_r_ft_j,low,34.4503
arm_r_ft_j,low,36.4386
arm_r_ft_j,low,38.2607
arm_r_ft_j,low,35.6317
arm_r_ft_j,low,35.5316
arm_r_ft_j,low,36.7791
arm_r_ft_j,low,36.9887
arm_r_ft_j,low,35.9214
arm_r_ft_j,low,35.5159
arm_r_ft_j,low,37.8486
arm_r_ft_j,low,37.2173
arm_r_ft_j,low,36.7767
arm_r_ft_j,low,37.4981
arm_r_ft_j,low,37.6768
arm_r_ft_j,low,37.7124
arm_r_ft_j,low,37.7033
arm_r_ft_j,low,37.0807
arm_r_ft_j,low,36.93
arm_r_ft_j,low,36.9325
arm_r_ft_j,low,34.7978
arm_r_ft_j,low,36.9733
arm_r_ft_j,low,36.9324
arm_r_ft_j,low,36.9366
arm_r_ft_j,low,36.3557
arm_r_ft_j,low,34.9208
arm_r_ft_j,low,36.264
arm_r_ft_j,low,37.5519
arm_r_ft_j,low,35.9613
arm_r_ft_j,low,37.5933
arm_r_ft_j,low,36.7602
arm_r_ft_j,low,37.1141
arm_r_ft_j,low,36.286
arm_r_ft_j,low,37.941
arm_r_ft_j,low,38.325
arm_r_ft_j,low,35.8428
arm_r_ft_j,low,35.9454
arm_r_ft_j,low,37.5426
arm_r_ft_j,low,37.3238
arm_r_ft_j,low,36.0719
arm_r_ft_j,low,38.6357
arm_r_ft_j,low,38.5894
arm_r_ft_j,low,36.3062
arm_r_ft_j,low,37.0264
arm_r_ft_j,low,37.6881
arm_r_ft_j,low,36.2718
arm_r_ft_j,low,36.0513
arm_r_ft_j,low,36.7907
arm_r_ft_j,low,37.3614
arm_r_ft_j,low,36.6
arm_r_ft_j,low,37.5087
arm_r_ft_j,low,37.4149
arm_r_ft_j,low,36.658
arm_r_ft_j,low,36.8326
arm_r_ft_j,low,37.0259
arm_r_ft_j,low,36.9214
arm_r_ft_j,low,37.6745
arm_r_ft_j,low,36.1287
arm_r_ft_j,low,36.8681
arm_r_ft_j,low,36.4757
arm_r_ft_j,low,36.4141
arm_r_ft_j,low,36.0017
arm_r_ft_j,low,37.2312
arm_r_ft_j,low,35.8705
arm_r_ft_j,low,37.0259
arm_r_ft_j,low,38.0044
arm_r_ft_j,low,37.7458
arm_r_ft_j,low,36.4643
arm_r_ft_j,low,35.9101
arm_r_ft_j,low,38.0455
arm_r_ft_j,low,36.3535
arm_r_ft_j,low,36.8389
arm_r_ft_j,low,36.4687
arm_r_ft_j,low,36.2281
arm_r_ft_j,low,36.9484
arm_r_ft_j,low,37.7268
arm_r_ft_j,low,37.8223
arm_r_ft_j,low,36.7148
arm_r_ft_j,low,37.6543
arm_r_ft_j,low,36.1273
arm_r_ft_j,low,33.9949
arm_r_ft_j,low,36.5727
arm_r_ft_j,low,36.1127
arm_r_ft_j,low,36.6508
arm_r_ft_j,low,38.4705
arm_r_ft_j,low,37.772
arm_r_ft_j,low,37.4268
arm_r_ft_j,low,37.0448
arm_r_ft_j,low,36.4861
arm_r_ft_j,low,35.9084
arm_r_ft_j,low,35.9964
arm_r_ft_j,low,36.8743
arm_r_ft_j,low,37.1901
arm_r_ft_j,low,36.3656
arm_r_ft_j,low,37.0871
arm_r_ft_j,low,36.7903
arm_r_ft_j,low,37.6612
arm_r_ft_j,low,37.0701
arm_r_ft_j,low,37.4408
arm_r_ft_j,low,38.0179
arm_r_ft_j,low,37.6235
arm_r_ft_j,low,37.8217
arm_r_ft_j,low,36.2915
arm_r_ft_j,low,35.6678
arm_r_ft_j,low,36.7993
arm_r_ft_j,low,37.5296
arm_r_ft_j,low,37.7841
arm_r_ft_j,low,37.6027
arm_r_ft_j,low,36.6889
arm_r_ft_j,low,36.1782
arm_r_ft_j,low,36.1946
arm_r_ft_j,low,36.6838
arm_r_ft_j,low,38.762
arm_r_ft_j,low,36.9549
arm_r_ft_j,low,36.9179
arm_s_ft_d,low,36.4415
arm_s_ft_d,low,34.6999
arm_s_ft_d,low,35.8363
arm_s_ft_d,low,36.7304
arm_s_ft_d,low,35.3918
arm_s_ft_d,low,36.6413
arm_s_ft_d,low,36.5426
arm_s_ft_d,low,36.7804
arm_s_ft_d,low,35.289
arm_s_ft_d,low,35.1244
arm_s_ft_d,low,36.058
arm_s_ft_d,low,35.7621
arm_s_ft_d,low,35.9278
arm_s_ft_d,low,37.5946
arm_s_ft_d,low,36.8418
arm_s_ft_d,low,35.4146
arm_s_ft_d,low,37.0117
arm_s_ft_d,low,36.1547
arm_s_ft_d,low,35.7809
arm_s_ft_d,low,36.5663
arm_s_ft_d,low,37.7266
arm_s_ft_d,low,36.4693
arm_s_ft_d,low,36.3466
arm_s_ft_d,low,34.5471
arm_s_ft_d,low,35.4448
arm_s_ft_d,low,36.5577
arm_s_ft_d,low,34.7286
arm_s_ft_d,low,34.8958
arm_s_ft_d,low,36.8469
arm_s_ft_d,low,35.9682
arm_s_ft_d,low,34.8193
arm_s_ft_d,low,35.8933
arm_s_ft_d,low,35.0714
arm_s_ft_d,low,34.3233
arm_s_ft_d,low,34.7016
arm_s_ft_d,low,36.2117
arm_s_ft_d,low,37.5363
arm_s_ft_d,low,37.4819
arm_s_ft_d,low,35.6478
arm_s_ft_d,low,34.4015
arm_s_ft_d,low,36.2119
arm_s_ft_d,low,36.709
arm_s_ft_d,low,34.2008
arm_s_ft_d,low,35.9483
arm_s_ft_d,low,35.8422
arm_s_ft_d,low,35.2074
arm_s_ft_d,low,37.4628
arm_s_ft_d,low,34.6363
arm_s_ft_d,low,35.5796
arm_s_ft_d,low,35.7039
arm_s_ft_d,low,35.234
arm_s_ft_d,low,36.4616
arm_s_ft_d,low,35.8541
arm_s_ft_d,low,35.801
arm_s_ft_d,low,36.1875
arm_s_ft_d,low,36.765
arm_s_ft_d,low,37.3888
arm_s_ft_d,low,35.2073
arm_s_ft_d,low,35.6173
arm_s_ft_d,low,36.0566
arm_s_ft_d,low,36.423
arm_s_ft_d,low,36.8692
arm_s_ft_d,low,35.5572
arm_s_ft_d,low,35.5699
arm_s_ft_d,low,36.2785
arm_s_ft_d,low,34.5744
arm_s_ft_d,low,34.139
arm_s_ft_d,low,34.3926
arm_s_ft_d,low,33.9611
arm_s_ft_d,low,35.4815
arm_s_ft_d,low,37.51
arm_s_ft_d,low,37.2079
arm_s_ft_d,low,36.6651
arm_s_ft_d,low,37.3855
arm_s_ft_d,low,36.3918
arm_s_ft_d,low,35.3127
arm_s_ft_d,low,34.8807
arm_s_ft_d,low,35.7596
arm_s_ft_d,low,36.8542
arm_s_ft_d,low,35.7
arm_s_ft_d,low,36.7339
arm_s_ft_d,low,36.4391
arm_s_ft_d,low,34.9742
arm_s_ft_d,low,35.1486
arm_s_ft_d,low,35.5998
arm_s_ft_d,low,38.0472
arm_s_ft_d,low,36.2676
arm_s_ft_d,low,36.6117
arm_s_ft_d,low,35.1524
arm_s_ft_d,low,36.3419
arm_s_ft_d,low,35.9152
arm_s_ft_d,low,35.0992
arm_s_ft_d,low,37.3701
arm_s_ft_d,low,35.3647
arm_s_ft_d,low,36.9035
arm_s_ft_d,low,34.7049
arm_s_ft_d,low,36.1032
arm_s_ft_d,low,34.5004
arm_s_ft_d,low,35.3232
arm_s_ft_d,low,36.304
arm_s_ft_d,low,36.6709
arm_s_ft_d,low,34.9561
arm_s_ft_d,low,36.5088
arm_s_ft_d,low,36.5
arm_s_ft_d,low,35.3448
arm_s_ft_d,low,35.8088
arm_s_ft_d,low,36.6647
arm_s_ft_d,low,35.8518
arm_s_ft_d,low,34.5046
arm_s_ft_d,low,35.2246
arm_s_ft_d,low,36.2252
arm_s_ft_d,low,36.4834
arm_s_ft_d,low,34.6779
arm_s_ft_d,low,35.1051
arm_s_ft_d,low,35.9165
arm_s_ft_d,low,35.5775
arm_s_ft_d,low,34.9307
arm_s_ft_d,low,36.3189
arm_s_ft_d,low,35.9237
arm_s_ft_d,low,38.0365
arm_s_ft_d,low,36.7485
arm_s_ft_d,low,36.2725
arm_s_ft_d,low,36.5373
arm_s_ft_d,low,36.5849
arm_s_ft_d,low,36.2526
arm_s_ft_d,low,35.2038
arm_s_ft_d,low,35.9438
arm_s_ft_d,low,34.9602
arm_s_ft_d,low,35.1437
arm_s_ft_d,low,36.0913
arm_s_ft_d,low,35.7575
arm_s_ft_d,low,35.7189
arm_s_ft_d,low,35.0715
arm_s_ft_d,low,35.8003
arm_s_ft_d,low,37.1233
arm_s_ft_d,low,36.3802
arm_s_ft_d,low,35.6379
arm_s_ft_d,low,35.6231
arm_s_ft_d,low,36.3922
arm_s_ft_d,low,34.8577
arm_s_ft_d,low,35.1121
arm_s_ft_d,low,36.3074
arm_s_ft_d,low,34.2917
arm_s_ft_d,low,37.0475
arm_s_ft_d,low,36.1015
arm_s_ft_d,low,35.1389
arm_s_ft_d,low,34.667
arm_s_ft_d,low,34.9355
arm_s_ft_d,low,36.5084
arm_s_ft_d,low,35.4769
arm_s_ft_d,low,35.5444
arm_s_ft_d,low,34.7038
arm_s_ft_d,low,34.4775
arm_s_ft_d,low,36.1534
arm_s_ft_d,low,37.3655
arm_s_ft_d,low,35.3659
arm_s_ft_d,low,34.8938
arm_s_ft_d,low,36.4243
arm_s_ft_d,low,36.0246
arm_s_ft_d,low,36.5708
arm_s_ft_d,low,37.3454
arm_s_ft_d,low,36.5748
arm_s_ft_d,low,36.6535
arm_s_ft_d,low,36.7921
arm_s_ft_d,low,37.7911
arm_s_ft_d,low,37.5499
arm_s_ft_d,low,37.6142
arm_s_ft_d,low,35.7556
arm_s_ft_d,low,35.7712
arm_s_ft_d,low,33.3882
arm_s_ft_d,low,35.3625
arm_s_ft_d,low,35.3947
arm_s_ft_d,low,35.8415
arm_s_ft_d,low,35.1858
arm_s_ft_d,low,36.8919
arm_s_ft_d,low,36.6077
arm_s_ft_d,low,36.6655
arm_s_ft_d,low,34.84
arm_s_ft_d,low,35.7034
arm_s_ft_d,low,34.3711
arm_s_ft_d,low,34.3861
arm_s_ft_d,low,36.4408
arm_s_ft_d,low,36.9946
arm_s_ft_d,low,35.8453
arm_s_ft_d,low,35.912
arm_s_ft_d,low,36.5375
arm_s_ft_d,low,34.9644
arm_s_ft_d,low,37.0845
arm_s_ft_d,low,36.5718
arm_s_ft_d,low,36.0033
arm_s_ft_d,low,34.511
arm_s_ft_d,low,36.9176
arm_s_ft_d,low,38.54
arm_s_ft_d,low,35.0842
arm_s_ft_d,low,35.4499
arm_s_ft_d,low,35.4181
arm_s_ft_d,low,36.0509
arm_s_ft_d,low,36.3539
arm_s_ft_d,low,36.9725
arm_s_ft_d,low,35.0776
arm_s_ft_d,low,36.0329
arm_s_ft_d,low,35.7594
arm_s_ft_d,low,35.3111
arm_s_ft_d,low,36.3267
arm_s_ft_d,low,35.4338
arm_s_ft_d,low,37.2274
arm_s_ft_d,low,37.1289
arm_s_ft_d,low,36.5903
arm_s_ft_d,low,35.7225
arm_s_ft_d,low,35.0864
arm_s_ft_d,low,34.8678
arm_s_ft_d,low,36.2277
arm_s_ft_d,low,37.1946
arm_s_ft_d,low,37.4417
arm_s_ft_d,low,35.7881
arm_s_ft_d,low,35.2896
arm_s_ft_d,low,35.2681
arm_s_ft_d,low,37.008
arm_s_ft_d,low,35.3237
arm_s_ft_d,low,36.1958
arm_s_ft_d,low,37.3785
arm_s_ft_d,low,36.4034
arm_s_ft_d,low,35.8917
arm_s_ft_d,low,35.2254
arm_s_ft_d,low,36.8766
arm_s_ft_d,low,34.4375
arm_s_ft_d,low,36.6309
arm_s_ft_d,low,35.337
arm_s_ft_d,low,37.2586
arm_s_ft_d,low,35.7353
arm_s_ft_d,low,35.5365
arm_s_ft_d,low,35.5566
arm_s_ft_d,low,37.21
arm_s_ft_d,low,36.4754
arm_s_ft_d,low,37.7888
arm_s_ft_d,low,35.7832
arm_s_ft_d,low,37.884
arm_s_ft_d,low,37.4521
arm_s_ft_d,low,37.7048
arm_s_ft_d,low,37.1809
arm_s_ft_d,low,37.5248
arm_s_ft_d,low,36.6553
arm_s_ft_d,low,37.6174
arm_s_ft_d,low,36.5643
arm_s_ft_d,low,35.3519
arm_s_ft_d,low,36.4028
arm_s_ft_d,low,36.8796
arm_s_ft_d,low,36.689
arm_s_ft_d,low,37.8382
arm_s_ft_d,low,38.5249
arm_s_ft_d,low,38.0056
arm_s_ft_d,low,35.4999
arm_s_ft_d,low,38.1321
arm_s_ft_d,low,37.1491
arm_s_ft_d,low,35.9087
arm_s_ft_d,low,36.5495
arm_s_ft_d,low,35.9461
arm_s_ft_d,low,36.755
arm_s_ft_d,low,36.9897
arm_s_ft_d,low,37.0225
